,true,pred
6139,2,2
6140,0,0
6141,3,1
6142,2,4
6143,0,2
6144,2,0
6145,3,2
6146,0,0
6147,3,0
6148,3,1
6149,0,1
6150,3,0
6151,0,0
6152,1,0
6153,3,4
6154,0,1
6155,3,0
6156,0,0
6157,0,0
6158,3,0
6159,4,0
6160,1,0
6161,1,2
6162,1,1
6163,5,0
6164,2,0
6165,2,2
6166,3,2
6167,3,0
6168,4,4
6169,2,4
6170,4,0
6171,2,0
6172,4,1
6173,3,2
6174,3,4
6175,2,1
6176,3,1
6177,0,0
6178,0,0
6179,2,0
6180,2,3
6181,5,5
6182,3,4
6183,3,0
6184,2,1
6185,1,0
6186,3,2
6187,1,0
6188,2,1
6189,3,2
6190,5,0
6191,3,1
6192,2,4
6193,0,2
6194,2,2
6195,2,0
6196,2,0
6197,2,0
6198,3,0
6199,3,2
6200,4,3
6201,3,3
6202,4,3
6203,2,0
6204,3,4
6205,1,2
6206,3,4
6207,1,2
6208,0,1
6209,4,1
6210,1,0
6211,2,2
6212,2,0
6213,0,0
6214,3,2
6215,4,0
6216,3,2
6217,2,2
6218,3,2
6219,4,3
6220,0,0
6221,5,5
6222,1,4
6223,3,0
6224,3,2
6225,2,2
6226,2,0
6227,3,5
6228,4,0
6229,5,2
6230,1,4
6231,3,0
6232,3,0
6233,3,2
6234,2,3
6235,3,2
6236,3,2
6237,1,2
6238,2,2
6239,2,5
6240,3,0
6241,5,2
6242,1,1
6243,0,3
6244,5,5
6245,2,5
6246,2,3
6247,2,0
6248,3,1
6249,5,0
6250,3,0
6251,2,2
6252,5,0
6253,4,2
6254,1,0
6255,5,0
6256,3,0
6257,3,2
6258,2,2
6259,3,2
6260,3,0
6261,0,0
6262,3,2
6263,3,2
6264,0,0
6265,3,0
6266,3,1
6267,0,0
6268,1,0
6269,2,2
6270,3,0
6271,2,0
6272,3,4
6273,1,0
6274,2,3
6275,5,2
6276,3,2
6277,1,0
6278,1,2
6279,2,1
6280,2,0
6281,4,0
6282,2,0
6283,1,0
6284,2,0
6285,4,2
6286,5,0
6287,1,2
6288,0,0
6289,1,2
6290,3,3
6291,3,3
6292,1,1
6293,3,5
6294,4,2
6295,2,1
6296,0,3
6297,4,0
6298,1,4
6299,3,2
6300,3,4
6301,1,0
6302,3,0
6303,5,0
6304,3,0
6305,4,0
6306,0,2
6307,3,0
6308,1,2
6309,3,4
6310,5,4
6311,2,0
6312,1,2
6313,2,0
6314,3,2
6315,2,2
6316,4,0
6317,2,2
6318,0,0
6319,1,0
6320,3,0
6321,1,0
6322,5,0
6323,5,1
6324,3,0
6325,1,0
6326,2,0
6327,2,0
6328,3,0
6329,1,2
6330,3,0
6331,4,0
6332,0,1
6333,4,0
6334,2,1
6335,0,1
6336,1,0
6337,3,3
6338,3,2
6339,5,0
6340,5,0
6341,4,2
6342,3,2
6343,0,1
6344,2,0
6345,3,1
6346,1,5
6347,3,2
6348,0,0
6349,3,4
6350,0,4
6351,4,0
6352,3,2
6353,0,0
6354,2,2
6355,1,2
6356,2,0
6357,2,0
6358,3,1
6359,0,1
6360,0,0
6361,4,4
6362,0,2
6363,3,0
6364,2,2
6365,3,0
6366,5,2
6367,0,0
6368,3,0
6369,3,5
6370,1,0
6371,2,3
6372,0,0
6373,3,2
6374,3,0
6375,5,0
6376,1,4
6377,3,1
6378,4,3
6379,2,4
6380,3,2
6381,5,0
6382,5,2
6383,0,4
6384,0,2
6385,2,0
6386,1,2
6387,4,0
6388,3,2
6389,2,2
6390,0,0
6391,0,0
6392,2,3
6393,3,2
6394,2,2
6395,2,0
6396,3,2
6397,0,0
6398,3,2
6399,3,2
6400,2,0
6401,4,5
6402,3,0
6403,1,1
6404,2,0
6405,1,5
6406,3,2
6407,3,0
6408,4,2
6409,2,0
6410,4,0
6411,0,1
6412,3,0
6413,3,0
6414,0,4
6415,1,0
6416,5,0
6417,0,2
6418,5,0
6419,4,0
6420,1,1
6421,1,0
6422,3,0
6423,5,0
6424,3,5
6425,0,1
6426,2,1
6427,2,0
6428,0,0
6429,1,0
6430,5,1
6431,2,0
6432,3,3
6433,2,1
6434,3,3
6435,3,2
6436,0,1
6437,0,0
6438,1,2
6439,0,0
6440,2,2
6441,2,0
6442,3,1
6443,3,0
6444,0,0
6445,2,1
6446,4,4
6447,4,4
6448,3,0
6449,3,1
6450,4,2
6451,2,2
6452,2,1
6453,5,2
6454,4,0
6455,2,2
6456,5,0
6457,5,0
6458,3,0
6459,0,0
6460,3,0
6461,2,3
6462,2,3
6463,2,0
6464,5,1
6465,1,0
6466,2,2
6467,2,2
6468,3,0
6469,3,0
6470,3,2
6471,2,0
6472,0,0
6473,3,3
6474,3,2
6475,3,0
6476,3,1
6477,2,1
6478,3,2
6479,3,2
6480,5,2
6481,3,4
6482,0,4
6483,2,1
6484,1,2
6485,4,2
6486,4,4
6487,3,0
6488,4,3
6489,0,1
6490,0,2
6491,4,4
6492,4,1
6493,3,3
6494,2,0
6495,1,0
6496,3,2
6497,5,1
6498,1,0
6499,4,0
6500,5,2
6501,2,4
6502,2,4
6503,5,1
6504,3,4
6505,0,2
6506,2,1
6507,0,0
6508,3,3
6509,0,0
6510,0,0
6511,1,0
6512,2,0
6513,5,2
6514,0,2
6515,3,4
6516,1,2
6517,1,0
6518,0,0
6519,4,0
6520,5,2
6521,3,2
6522,0,2
6523,4,0
6524,5,2
6525,5,2
6526,3,0
6527,3,2
6528,3,2
6529,1,1
6530,5,2
6531,4,2
6532,3,2
6533,2,2
6534,3,0
6535,5,2
6536,3,0
6537,3,0
6538,2,3
6539,2,0
6540,0,0
6541,1,0
6542,3,0
6543,4,0
6544,2,1
6545,3,4
6546,0,2
6547,2,2
6548,2,0
6549,2,2
6550,3,2
6551,1,1
6552,2,2
6553,5,1
6554,3,0
6555,3,2
6556,3,2
6557,0,4
6558,1,0
6559,5,0
6560,1,0
6561,3,4
6562,2,0
6563,3,2
6564,1,2
6565,1,3
6566,4,2
6567,2,0
6568,3,1
6569,1,1
6570,2,0
6571,3,0
6572,3,0
6573,3,2
6574,0,2
6575,5,1
6576,4,4
6577,5,2
6578,3,0
6579,3,4
6580,0,0
6581,4,1
6582,4,0
6583,1,0
6584,4,0
6585,3,0
6586,3,0
6587,5,0
6588,0,0
6589,4,2
6590,1,0
6591,2,1
6592,3,4
6593,3,0
6594,5,2
6595,1,2
6596,2,0
6597,3,2
6598,0,0
6599,3,4
6600,3,3
6601,0,0
6602,4,0
6603,2,0
6604,1,2
6605,3,0
6606,0,0
6607,1,1
6608,1,0
6609,3,4
6610,3,2
6611,3,2
6612,3,0
6613,1,0
6614,1,0
6615,3,2
6616,1,1
6617,0,0
6618,5,3
6619,3,4
6620,2,1
6621,1,1
6622,4,4
6623,3,2
6624,1,2
6625,2,0
6626,0,2
6627,0,0
6628,5,0
6629,4,0
6630,2,3
6631,4,2
6632,0,0
6633,3,2
6634,1,1
6635,0,0
6636,1,2
6637,2,0
6638,3,1
6639,1,2
6640,2,2
6641,2,0
6642,1,1
6643,3,2
6644,0,0
6645,0,2
6646,0,0
6647,5,2
6648,3,3
6649,3,0
6650,1,0
6651,0,1
6652,4,2
6653,2,1
6654,2,2
6655,5,1
6656,3,0
6657,2,1
6658,3,2
6659,0,0
6660,4,0
6661,3,1
6662,4,3
6663,2,0
6664,0,0
6665,2,3
6666,3,0
6667,3,1
6668,5,5
6669,0,0
6670,0,2
6671,1,0
6672,0,1
6673,0,0
6674,2,2
6675,3,1
6676,3,4
6677,3,1
6678,1,2
6679,2,0
6680,3,0
6681,5,2
6682,3,0
6683,4,0
6684,1,0
6685,1,0
6686,1,2
6687,3,0
6688,2,2
6689,3,2
6690,1,2
6691,1,1
6692,5,5
6693,3,4
6694,5,0
6695,4,2
6696,0,0
6697,3,4
6698,4,0
6699,3,5
6700,2,2
6701,4,2
6702,1,2
6703,2,5
6704,3,3
6705,1,1
6706,4,3
6707,1,2
6708,3,0
6709,0,2
6710,1,1
6711,5,2
6712,3,1
6713,4,0
6714,3,0
6715,3,1
6716,1,4
6717,2,2
6718,0,1
6719,3,2
6720,1,1
6721,0,0
6722,4,0
6723,5,0
6724,0,2
6725,3,2
6726,2,0
6727,0,0
6728,3,0
6729,2,0
6730,1,2
6731,2,3
6732,3,2
6733,4,4
6734,1,0
6735,3,2
6736,3,2
6737,3,2
6738,3,0
6739,2,2
6740,2,0
6741,1,3
6742,0,0
6743,4,2
6744,2,2
6745,2,0
6746,0,0
6747,4,4
6748,3,1
6749,1,2
6750,1,0
6751,1,1
6752,3,2
6753,3,2
6754,4,2
6755,1,0
6756,0,0
6757,1,0
6758,4,2
6759,4,0
6760,3,0
6761,1,2
6762,3,2
6763,4,1
6764,1,0
6765,3,2
6766,3,1
6767,3,1
6768,3,0
6769,3,2
6770,3,0
6771,2,4
6772,1,1
6773,0,0
6774,1,3
6775,0,2
6776,3,1
6777,0,0
6778,1,0
6779,2,2
6780,3,2
6781,3,2
6782,2,0
6783,1,0
6784,2,2
6785,1,1
6786,2,2
6787,0,0
6788,3,4
6789,4,1
6790,3,0
6791,3,0
6792,3,1
6793,4,4
6794,1,2
6795,0,1
6796,2,2
6797,0,2
6798,1,0
6799,3,2
6800,3,2
6801,2,1
6802,3,1
6803,0,0
6804,2,2
6805,2,1
6806,1,1
6807,5,2
6808,2,1
6809,1,0
6810,2,1
6811,0,4
6812,1,0
6813,5,2
6814,5,1
6815,0,1
6816,0,0
6817,2,3
6818,2,0
6819,2,0
6820,3,0
6821,4,0
6822,4,2
6823,3,2
6824,3,2
6825,3,2
6826,1,1
6827,3,0
6828,0,0
6829,1,2
6830,2,2
6831,3,3
6832,3,0
6833,2,1
6834,5,2
6835,5,5
6836,4,0
6837,1,2
6838,3,0
6839,4,2
6840,3,2
6841,5,0
6842,5,0
6843,2,2
6844,1,0
6845,3,2
6846,1,1
6847,2,4
6848,2,4
6849,2,2
6850,4,0
6851,3,2
6852,0,4
6853,0,0
6854,1,1
6855,3,1
6856,3,5
6857,4,4
6858,0,0
6859,0,0
6860,5,0
6861,3,0
6862,1,1
6863,3,0
6864,4,2
6865,2,0
6866,3,2
6867,3,4
6868,3,2
6869,1,0
6870,2,1
6871,2,1
6872,0,2
6873,0,0
6874,1,3
6875,4,2
6876,3,0
6877,2,2
6878,0,1
6879,3,2
6880,3,4
6881,2,0
6882,4,2
6883,3,2
6884,5,3
6885,1,4
6886,0,0
6887,3,3
6888,3,0
6889,3,0
6890,5,0
6891,4,4
6892,2,2
6893,0,2
6894,1,0
6895,4,2
6896,3,2
6897,4,1
6898,2,2
6899,0,0
6900,3,0
6901,4,0
6902,1,0
6903,4,1
6904,2,2
6905,2,2
6906,0,0
6907,2,1
6908,4,0
6909,0,0
6910,0,0
6911,3,1
6912,2,2
6913,2,1
6914,4,2
6915,2,2
6916,3,4
6917,2,2
6918,3,0
6919,1,1
6920,3,2
6921,1,1
6922,2,2
6923,5,3
6924,5,5
6925,1,0
6926,1,2
6927,3,2
6928,3,1
6929,5,0
6930,4,4
6931,0,4
6932,2,0
6933,3,0
6934,0,2
6935,2,0
6936,0,4
6937,3,4
6938,0,1
6939,4,0
6940,0,0
6941,0,2
6942,3,2
6943,1,1
6944,0,0
6945,0,0
6946,3,3
6947,1,0
6948,0,1
6949,3,0
6950,1,1
6951,2,2
6952,2,3
6953,3,2
6954,3,0
6955,3,2
6956,3,2
6957,3,2
6958,4,2
6959,1,0
6960,3,0
6961,0,2
6962,3,0
6963,3,3
6964,5,1
6965,3,0
6966,1,2
6967,2,5
6968,2,0
6969,4,0
6970,1,2
6971,4,0
6972,2,2
6973,3,0
6974,5,2
6975,5,0
6976,2,0
6977,0,0
6978,1,1
6979,3,2
6980,2,2
6981,0,0
6982,3,0
6983,5,2
6984,2,2
6985,2,2
6986,3,0
6987,3,4
6988,3,0
6989,3,0
6990,2,0
6991,2,0
6992,2,2
6993,3,2
6994,3,2
6995,1,1
6996,0,0
6997,3,0
6998,0,0
6999,3,5
7000,3,3
7001,0,0
7002,4,3
7003,4,0
7004,4,0
7005,3,2
7006,0,3
7007,3,0
7008,2,0
7009,0,2
7010,2,2
7011,3,4
7012,3,2
7013,3,4
7014,0,0
7015,2,0
7016,0,2
7017,1,0
7018,1,4
7019,3,1
7020,3,2
7021,0,0
7022,0,1
7023,2,1
7024,2,0
7025,5,2
7026,2,0
7027,3,0
7028,3,1
7029,1,0
7030,3,0
7031,2,2
7032,3,1
7033,2,0
7034,3,2
7035,3,0
7036,2,3
7037,2,0
7038,1,2
7039,3,4
7040,3,0
7041,3,0
7042,4,4
7043,4,2
7044,3,4
7045,5,1
7046,0,3
7047,3,2
7048,3,0
7049,4,2
7050,3,2
7051,4,2
7052,0,0
7053,2,2
7054,0,0
7055,3,0
7056,2,2
7057,3,2
7058,3,2
7059,2,0
7060,3,0
7061,0,0
7062,3,4
7063,3,0
7064,5,0
7065,5,2
7066,3,0
7067,0,0
7068,0,0
7069,4,0
7070,3,1
7071,5,2
7072,1,0
7073,4,1
7074,4,2
7075,2,2
7076,2,0
7077,1,0
7078,2,0
7079,0,2
7080,3,2
7081,0,1
7082,3,0
7083,2,0
7084,4,4
7085,3,2
7086,4,0
7087,0,0
7088,4,2
7089,3,0
7090,3,0
7091,2,4
7092,4,4
7093,0,1
7094,4,0
7095,3,0
7096,5,2
7097,4,5
7098,0,0
7099,3,0
7100,4,2
7101,0,2
7102,1,1
7103,0,0
7104,2,1
7105,1,0
7106,1,1
7107,1,2
7108,1,0
7109,2,2
7110,2,2
7111,3,2
7112,2,1
7113,4,2
7114,1,1
7115,3,1
7116,4,0
7117,0,0
7118,0,0
7119,3,4
7120,5,2
7121,5,0
7122,4,1
7123,3,0
7124,2,2
7125,5,0
7126,3,0
7127,0,3
7128,0,0
7129,3,0
7130,1,4
7131,1,0
7132,2,1
7133,3,1
7134,2,0
7135,3,2
7136,3,0
7137,2,0
7138,1,1
7139,3,2
7140,3,4
7141,2,0
7142,1,1
7143,2,3
7144,3,2
7145,5,4
7146,1,1
7147,0,2
7148,3,1
7149,0,4
7150,2,0
7151,2,0
7152,2,0
7153,3,5
7154,2,2
7155,2,2
7156,0,0
7157,3,2
7158,3,0
7159,2,1
7160,0,1
7161,3,0
7162,5,1
7163,5,2
7164,5,0
7165,3,0
7166,3,4
7167,3,0
7168,2,1
7169,3,0
7170,3,0
7171,3,2
7172,3,0
7173,0,4
7174,3,2
7175,3,2
7176,3,5
7177,2,0
7178,3,2
7179,1,2
7180,0,0
7181,2,1
7182,4,4
7183,3,2
7184,2,2
7185,2,3
7186,5,0
7187,3,2
7188,2,2
7189,2,2
7190,0,0
7191,2,2
7192,1,0
7193,3,3
7194,1,1
7195,3,2
7196,5,1
7197,0,0
7198,5,3
7199,0,3
7200,0,0
7201,3,2
7202,2,1
7203,3,1
7204,2,2
7205,3,0
7206,2,4
7207,3,2
7208,2,0
7209,0,0
7210,2,2
7211,2,3
7212,1,2
7213,4,0
7214,0,0
7215,3,2
7216,2,2
7217,0,1
7218,0,4
7219,5,3
7220,0,0
7221,3,0
7222,3,2
7223,2,2
7224,3,0
7225,2,0
7226,0,1
7227,2,2
7228,3,0
7229,3,2
7230,0,2
7231,5,2
7232,0,0
7233,3,0
7234,3,2
7235,1,0
7236,3,1
7237,5,1
7238,4,2
7239,2,0
7240,2,0
7241,1,2
7242,3,0
7243,2,3
7244,3,2
7245,3,2
7246,3,4
7247,3,1
7248,2,4
7249,1,1
7250,4,2
7251,0,4
7252,2,0
7253,0,3
7254,1,0
7255,3,4
7256,4,0
7257,4,0
7258,3,0
7259,5,0
7260,0,5
7261,3,3
7262,3,5
7263,0,1
7264,2,0
7265,2,4
7266,0,0
7267,5,0
7268,3,2
7269,1,1
7270,1,3
7271,1,0
7272,3,2
7273,0,2
7274,0,2
7275,1,1
7276,4,1
7277,2,0
7278,3,1
7279,2,2
7280,1,1
7281,1,0
7282,2,0
7283,0,0
7284,4,0
7285,3,3
7286,3,2
7287,0,1
7288,3,0
7289,0,0
7290,3,0
7291,3,0
7292,2,0
7293,3,1
7294,1,1
7295,2,2
7296,0,0
7297,5,0
7298,4,3
7299,3,4
7300,1,1
7301,2,0
7302,0,0
7303,2,1
7304,4,0
7305,0,0
7306,4,0
7307,3,2
7308,3,2
7309,1,4
7310,3,3
7311,1,0
7312,3,0
7313,3,3
7314,4,2
7315,3,1
7316,0,0
7317,3,2
7318,3,2
7319,3,0
7320,1,0
7321,2,0
7322,2,1
7323,4,1
7324,0,0
7325,0,2
7326,2,1
7327,3,0
7328,3,0
7329,2,0
7330,0,0
7331,5,5
7332,0,0
7333,4,2
7334,1,0
7335,0,0
7336,3,0
7337,1,1
7338,5,2
7339,1,0
7340,4,1
7341,3,1
7342,1,0
7343,4,2
7344,2,1
7345,3,0
7346,2,3
7347,5,0
7348,4,2
7349,3,0
7350,5,0
7351,2,0
7352,0,1
7353,3,2
7354,1,2
7355,2,2
7356,1,0
7357,2,0
7358,1,1
7359,3,0
7360,5,2
7361,3,0
7362,3,0
7363,3,2
7364,5,1
7365,4,0
7366,3,2
7367,1,0
7368,1,2
7369,4,0
7370,3,2
7371,0,1
7372,1,0
7373,3,0
7374,0,0
7375,3,3
7376,3,1
7377,3,0
7378,0,0
7379,3,2
7380,1,2
7381,3,3
7382,4,1
7383,2,2
7384,2,2
7385,3,2
7386,3,4
7387,5,0
7388,3,4
7389,5,0
7390,1,0
7391,5,4
7392,2,1
7393,1,1
7394,3,0
7395,0,0
7396,0,0
7397,3,0
7398,3,0
7399,2,1
7400,4,0
7401,2,4
7402,3,2
7403,2,2
7404,0,0
7405,2,0
7406,0,0
7407,0,1
7408,1,1
7409,3,2
7410,1,0
7411,0,0
7412,0,0
7413,2,5
7414,2,1
7415,3,1
7416,2,2
7417,4,2
7418,3,0
7419,2,5
7420,0,0
7421,0,0
7422,3,0
7423,2,2
7424,1,1
7425,1,2
7426,1,2
7427,2,2
7428,0,0
7429,2,0
7430,3,0
7431,2,2
7432,2,0
7433,1,2
7434,1,0
7435,5,4
7436,0,0
7437,3,0
7438,2,0
7439,1,4
7440,2,0
7441,3,0
7442,3,0
7443,3,2
7444,3,2
7445,3,2
7446,2,2
7447,0,0
7448,0,0
7449,2,0
7450,3,0
7451,3,2
7452,3,0
7453,3,2
7454,3,0
7455,3,0
7456,4,0
7457,3,0
7458,0,0
7459,3,2
7460,3,0
7461,3,2
7462,0,0
7463,3,0
7464,3,2
7465,3,4
7466,2,3
7467,0,4
7468,0,0
7469,4,3
7470,2,1
7471,3,2
7472,3,4
7473,4,0
7474,0,0
7475,1,2
7476,3,4
7477,0,0
7478,3,0
7479,3,1
7480,1,1
7481,1,1
7482,2,0
7483,0,4
7484,4,0
7485,5,0
7486,2,0
7487,3,0
7488,4,2
7489,0,0
7490,0,2
7491,2,2
7492,2,0
7493,1,5
7494,3,4
7495,0,0
7496,0,0
7497,2,2
7498,3,4
7499,1,2
7500,3,0
7501,3,2
7502,2,2
7503,0,2
7504,1,0
7505,0,0
7506,3,0
7507,1,0
7508,2,0
7509,1,0
7510,2,0
7511,1,0
7512,5,2
7513,4,0
7514,4,2
7515,3,0
7516,0,0
7517,3,2
7518,5,1
7519,2,0
7520,0,0
7521,2,0
7522,2,0
7523,3,0
7524,0,0
7525,0,1
7526,4,0
7527,4,0
7528,1,0
7529,1,0
7530,0,0
7531,3,2
7532,1,1
7533,5,1
7534,5,0
7535,3,0
7536,1,0
7537,4,0
7538,3,2
7539,2,2
7540,1,1
7541,2,0
7542,0,0
7543,3,2
7544,3,1
7545,5,1
7546,3,4
7547,1,1
7548,1,5
7549,0,4
7550,3,2
7551,3,5
7552,3,1
7553,1,0
7554,3,1
7555,5,0
7556,1,0
7557,4,0
7558,2,0
7559,3,1
7560,3,1
7561,3,0
7562,4,0
7563,3,4
7564,0,0
7565,3,0
7566,4,0
7567,3,2
7568,3,4
7569,1,2
7570,1,0
7571,1,2
7572,4,3
7573,1,1
7574,1,1
7575,0,0
7576,3,2
7577,3,0
7578,3,0
7579,5,5
7580,1,1
7581,1,2
7582,4,2
7583,3,0
7584,4,2
7585,4,0
7586,3,1
7587,2,2
7588,2,3
7589,4,2
7590,2,2
7591,2,0
7592,4,1
7593,4,0
7594,3,0
7595,3,4
7596,0,0
7597,3,0
7598,0,0
7599,1,0
7600,3,0
7601,3,1
7602,3,0
7603,4,2
7604,5,1
7605,1,1
7606,3,0
7607,3,0
7608,3,2
7609,5,4
7610,1,1
7611,3,2
7612,1,0
7613,5,0
7614,0,0
7615,3,1
7616,0,0
7617,4,0
7618,5,2
7619,4,2
7620,2,2
7621,3,1
7622,4,0
7623,3,0
7624,3,1
7625,1,1
7626,0,0
7627,3,3
7628,1,1
7629,3,2
7630,0,1
7631,5,0
7632,1,0
7633,4,4
7634,1,2
7635,1,2
7636,5,0
7637,0,1
7638,0,1
7639,4,0
7640,1,1
7641,4,0
7642,4,1
7643,3,1
7644,0,1
7645,5,2
7646,5,1
7647,2,0
7648,0,1
7649,1,2
7650,0,0
7651,1,1
7652,4,2
7653,2,2
7654,0,0
7655,2,4
7656,3,0
7657,5,1
7658,1,2
7659,2,0
7660,3,2
7661,5,2
7662,0,0
7663,3,2
7664,0,2
7665,3,2
7666,1,0
7667,3,0
7668,1,0
7669,4,2
7670,2,0
7671,3,2
7672,0,0
7673,4,3
7674,3,4
7675,3,4
7676,3,0
7677,3,0
7678,1,1
7679,3,2
7680,3,4
7681,3,4
7682,0,0
7683,1,1
7684,4,2
7685,4,2
7686,3,3
7687,1,4
7688,3,0
7689,2,2
7690,4,0
7691,3,0
7692,4,0
7693,4,0
7694,3,0
7695,3,4
7696,4,0
7697,2,1
7698,1,0
7699,4,4
7700,3,3
7701,4,5
7702,2,1
7703,1,2
7704,3,2
7705,3,5
7706,3,2
7707,2,3
7708,1,0
7709,2,0
7710,2,2
7711,0,0
7712,1,0
7713,1,0
7714,2,0
7715,2,2
7716,1,2
7717,3,0
7718,0,2
7719,1,2
7720,3,0
7721,1,1
7722,2,0
7723,0,0
7724,0,0
7725,3,1
7726,3,5
7727,1,2
7728,1,0
7729,3,0
7730,3,1
7731,5,1
7732,5,2
7733,1,1
7734,3,0
7735,1,1
7736,2,3
7737,0,0
7738,0,1
7739,3,0
7740,4,2
7741,5,0
7742,2,2
7743,1,1
7744,0,0
7745,3,4
7746,3,0
7747,2,0
7748,3,2
7749,3,2
7750,5,4
7751,3,0
7752,3,4
7753,3,0
7754,2,0
7755,0,0
7756,5,5
7757,2,2
7758,2,0
7759,4,2
7760,0,1
7761,3,3
7762,1,0
7763,5,1
7764,2,2
7765,5,4
7766,0,0
7767,0,1
7768,3,3
7769,2,2
7770,2,0
7771,3,0
7772,2,2
7773,2,2
7774,3,0
7775,4,2
7776,3,4
7777,2,5
7778,3,2
7779,3,4
7780,1,1
7781,1,1
7782,5,1
7783,1,4
7784,5,2
7785,3,0
7786,4,4
7787,1,0
7788,3,0
7789,1,2
7790,1,1
7791,0,0
7792,3,2
7793,0,0
7794,2,5
7795,2,1
7796,1,0
7797,2,0
7798,5,2
7799,3,1
7800,3,0
7801,2,1
7802,0,0
7803,3,4
7804,2,2
7805,0,0
7806,3,4
7807,3,1
7808,3,0
7809,3,0
7810,3,2
7811,3,0
7812,5,2
7813,5,3
7814,3,0
7815,2,4
7816,3,2
7817,4,4
7818,1,0
7819,5,2
7820,4,2
7821,3,0
7822,1,2
7823,3,0
7824,2,0
7825,0,0
7826,3,0
7827,0,2
7828,3,0
7829,3,1
7830,2,0
7831,3,1
7832,3,2
7833,0,3
7834,3,1
7835,0,2
7836,5,2
7837,5,2
7838,4,4
7839,3,0
7840,2,0
7841,2,4
7842,2,0
7843,0,3
7844,3,4
7845,4,3
7846,3,5
7847,3,2
7848,0,0
7849,1,0
7850,1,2
7851,0,0
7852,0,4
7853,4,0
7854,3,2
7855,1,4
7856,0,0
7857,2,0
7858,2,2
7859,0,0
7860,3,4
7861,3,0
7862,3,1
7863,2,0
7864,0,1
7865,3,0
7866,2,2
7867,1,0
7868,3,1
7869,5,2
7870,0,0
7871,2,1
7872,0,1
7873,2,0
7874,3,2
7875,0,2
7876,0,1
7877,0,4
7878,5,0
7879,2,0
7880,3,1
7881,5,0
7882,3,2
7883,3,0
7884,2,0
7885,2,0
7886,3,1
7887,3,0
7888,0,0
7889,2,2
7890,3,0
7891,3,2
7892,5,1
7893,3,3
7894,3,0
7895,0,0
7896,3,0
7897,1,0
7898,0,0
7899,3,4
7900,2,2
7901,3,4
7902,3,2
7903,5,5
7904,0,0
7905,1,0
7906,3,0
7907,3,0
7908,2,2
7909,5,2
7910,2,1
7911,3,0
7912,3,2
7913,1,1
7914,3,0
7915,3,2
7916,0,0
7917,4,2
7918,3,2
7919,5,5
7920,5,2
7921,3,2
7922,2,0
7923,2,3
7924,3,2
7925,4,4
7926,3,0
7927,1,1
7928,3,1
7929,2,2
7930,1,1
7931,1,1
7932,3,2
7933,2,1
7934,3,0
7935,3,1
7936,0,0
7937,3,0
7938,3,2
7939,3,2
7940,1,4
7941,1,2
7942,3,2
7943,3,2
7944,5,2
7945,3,1
7946,3,1
7947,3,4
7948,3,4
7949,2,1
7950,3,0
7951,0,0
7952,3,0
7953,1,1
7954,0,0
7955,3,2
7956,1,1
7957,5,1
7958,5,1
7959,3,2
7960,3,2
7961,1,4
7962,3,2
7963,1,4
7964,3,0
7965,1,1
7966,0,0
7967,2,3
7968,1,1
7969,0,2
7970,3,0
7971,2,1
7972,1,5
7973,0,1
7974,3,1
7975,0,0
7976,4,0
7977,0,2
7978,0,0
7979,0,0
7980,5,2
7981,1,2
7982,4,4
7983,3,0
7984,0,0
7985,3,0
7986,4,2
7987,3,0
7988,3,0
7989,2,2
7990,2,2
7991,0,2
7992,3,1
7993,3,1
7994,1,1
7995,2,4
7996,3,3
7997,5,0
7998,3,0
7999,3,1
8000,1,0
8001,3,0
8002,0,0
8003,3,0
8004,3,3
8005,2,1
8006,2,1
8007,5,1
8008,1,0
8009,2,1
8010,4,0
8011,0,2
8012,0,2
8013,1,0
8014,1,1
8015,3,0
8016,1,2
8017,3,1
8018,3,1
8019,2,0
8020,5,0
8021,2,4
8022,3,0
8023,0,2
8024,3,2
8025,3,2
8026,2,0
8027,2,2
8028,2,0
8029,2,1
8030,3,0
8031,2,1
8032,4,0
8033,3,0
8034,4,2
8035,0,2
8036,2,5
8037,2,1
8038,3,3
8039,2,2
8040,5,2
8041,3,0
8042,3,2
8043,3,1
8044,2,1
8045,5,4
8046,1,1
8047,4,0
8048,0,0
8049,3,1
8050,4,0
8051,3,4
8052,3,2
8053,3,2
8054,3,0
8055,0,2
8056,1,2
8057,0,0
8058,1,1
8059,3,1
8060,2,3
8061,2,0
8062,3,4
8063,2,2
8064,3,0
8065,4,4
8066,0,0
8067,4,0
8068,4,2
8069,3,0
8070,0,1
8071,1,2
8072,2,0
8073,5,2
8074,1,0
8075,4,0
8076,0,3
8077,0,2
8078,1,0
8079,3,0
8080,4,0
8081,0,0
8082,3,0
8083,1,1
8084,3,1
8085,0,0
8086,3,4
8087,4,0
8088,3,0
8089,2,0
8090,0,2
8091,3,2
8092,5,2
8093,5,1
8094,2,2
8095,5,1
8096,2,1
8097,2,0
8098,2,1
8099,2,1
8100,5,1
8101,1,2
8102,3,2
8103,2,5
8104,0,0
8105,2,2
8106,4,0
8107,2,2
8108,2,0
8109,0,0
8110,2,0
8111,3,4
8112,2,1
8113,3,0
8114,3,0
8115,2,4
8116,3,5
8117,3,2
8118,2,0
8119,4,0
8120,3,4
8121,3,2
8122,3,2
8123,2,0
8124,2,3
8125,2,1
8126,4,1
8127,0,0
8128,5,1
8129,0,0
8130,2,0
8131,0,0
8132,4,4
8133,3,2
8134,3,0
8135,0,2
8136,1,2
8137,2,4
