,true,pred
6256,tensor(3),tensor(0)
6257,tensor(3),tensor(2)
6258,tensor(2),tensor(2)
6259,tensor(3),tensor(2)
6260,tensor(3),tensor(0)
6261,tensor(0),tensor(0)
6262,tensor(3),tensor(2)
6263,tensor(3),tensor(2)
6264,tensor(0),tensor(0)
6265,tensor(3),tensor(0)
6266,tensor(3),tensor(1)
6267,tensor(0),tensor(0)
6268,tensor(1),tensor(0)
6269,tensor(2),tensor(2)
6270,tensor(3),tensor(0)
6271,tensor(2),tensor(0)
6272,tensor(3),tensor(4)
6273,tensor(1),tensor(0)
6274,tensor(2),tensor(3)
6275,tensor(5),tensor(2)
6276,tensor(3),tensor(2)
6277,tensor(1),tensor(0)
6278,tensor(1),tensor(2)
6279,tensor(2),tensor(1)
6280,tensor(2),tensor(0)
6281,tensor(4),tensor(0)
6282,tensor(2),tensor(0)
6283,tensor(1),tensor(0)
6284,tensor(2),tensor(0)
6285,tensor(4),tensor(2)
6286,tensor(5),tensor(0)
6287,tensor(1),tensor(2)
6288,tensor(0),tensor(0)
6289,tensor(1),tensor(2)
6290,tensor(3),tensor(3)
6291,tensor(3),tensor(3)
6292,tensor(1),tensor(1)
6293,tensor(3),tensor(5)
6294,tensor(4),tensor(2)
6295,tensor(2),tensor(1)
6296,tensor(0),tensor(3)
6297,tensor(4),tensor(0)
6298,tensor(1),tensor(4)
6299,tensor(3),tensor(2)
6300,tensor(3),tensor(4)
6301,tensor(1),tensor(0)
6302,tensor(3),tensor(0)
6303,tensor(5),tensor(0)
6304,tensor(3),tensor(0)
6305,tensor(4),tensor(0)
6306,tensor(0),tensor(2)
6307,tensor(3),tensor(0)
6308,tensor(1),tensor(2)
6309,tensor(3),tensor(4)
6310,tensor(5),tensor(4)
6311,tensor(2),tensor(0)
6312,tensor(1),tensor(2)
6313,tensor(2),tensor(0)
6314,tensor(3),tensor(2)
6315,tensor(2),tensor(2)
6316,tensor(4),tensor(0)
6317,tensor(2),tensor(2)
6318,tensor(0),tensor(0)
6319,tensor(1),tensor(0)
6320,tensor(3),tensor(0)
6321,tensor(1),tensor(0)
6322,tensor(5),tensor(0)
6323,tensor(5),tensor(1)
6324,tensor(3),tensor(0)
6325,tensor(1),tensor(0)
6326,tensor(2),tensor(0)
6327,tensor(2),tensor(0)
6328,tensor(3),tensor(0)
6329,tensor(1),tensor(2)
6330,tensor(3),tensor(0)
6331,tensor(4),tensor(0)
6332,tensor(0),tensor(1)
6333,tensor(4),tensor(0)
6334,tensor(2),tensor(1)
6335,tensor(0),tensor(1)
6336,tensor(1),tensor(0)
6337,tensor(3),tensor(3)
6338,tensor(3),tensor(2)
6339,tensor(5),tensor(0)
6340,tensor(5),tensor(0)
6341,tensor(4),tensor(2)
6342,tensor(3),tensor(2)
6343,tensor(0),tensor(1)
6344,tensor(2),tensor(0)
6345,tensor(3),tensor(1)
6346,tensor(1),tensor(5)
6347,tensor(3),tensor(2)
6348,tensor(0),tensor(0)
6349,tensor(3),tensor(4)
6350,tensor(0),tensor(4)
6351,tensor(4),tensor(0)
6352,tensor(3),tensor(2)
6353,tensor(0),tensor(0)
6354,tensor(2),tensor(2)
6355,tensor(1),tensor(2)
6356,tensor(2),tensor(0)
6357,tensor(2),tensor(0)
6358,tensor(3),tensor(1)
6359,tensor(0),tensor(1)
6360,tensor(0),tensor(0)
6361,tensor(4),tensor(4)
6362,tensor(0),tensor(2)
6363,tensor(3),tensor(0)
6364,tensor(2),tensor(2)
6365,tensor(3),tensor(0)
6366,tensor(5),tensor(2)
6367,tensor(0),tensor(0)
6368,tensor(3),tensor(0)
6369,tensor(3),tensor(5)
6370,tensor(1),tensor(0)
6371,tensor(2),tensor(3)
6372,tensor(0),tensor(0)
6373,tensor(3),tensor(2)
6374,tensor(3),tensor(0)
6375,tensor(5),tensor(0)
6376,tensor(1),tensor(4)
6377,tensor(3),tensor(1)
6378,tensor(4),tensor(3)
6379,tensor(2),tensor(4)
6380,tensor(3),tensor(2)
6381,tensor(5),tensor(0)
6382,tensor(5),tensor(2)
6383,tensor(0),tensor(4)
6384,tensor(0),tensor(2)
6385,tensor(2),tensor(0)
6386,tensor(1),tensor(2)
6387,tensor(4),tensor(0)
6388,tensor(3),tensor(2)
6389,tensor(2),tensor(2)
6390,tensor(0),tensor(0)
6391,tensor(0),tensor(0)
6392,tensor(2),tensor(3)
6393,tensor(3),tensor(2)
6394,tensor(2),tensor(2)
6395,tensor(2),tensor(0)
6396,tensor(3),tensor(2)
6397,tensor(0),tensor(0)
6398,tensor(3),tensor(2)
6399,tensor(3),tensor(2)
6400,tensor(2),tensor(0)
6401,tensor(4),tensor(5)
6402,tensor(3),tensor(0)
6403,tensor(1),tensor(1)
6404,tensor(2),tensor(0)
6405,tensor(1),tensor(5)
6406,tensor(3),tensor(2)
6407,tensor(3),tensor(0)
6408,tensor(4),tensor(2)
6409,tensor(2),tensor(0)
6410,tensor(4),tensor(0)
6411,tensor(0),tensor(1)
6412,tensor(3),tensor(0)
6413,tensor(3),tensor(0)
6414,tensor(0),tensor(4)
6415,tensor(1),tensor(0)
6416,tensor(5),tensor(0)
6417,tensor(0),tensor(2)
6418,tensor(5),tensor(0)
6419,tensor(4),tensor(0)
6420,tensor(1),tensor(1)
6421,tensor(1),tensor(0)
6422,tensor(3),tensor(0)
6423,tensor(5),tensor(0)
6424,tensor(3),tensor(5)
6425,tensor(0),tensor(1)
6426,tensor(2),tensor(1)
6427,tensor(2),tensor(0)
6428,tensor(0),tensor(0)
6429,tensor(1),tensor(0)
6430,tensor(5),tensor(1)
6431,tensor(2),tensor(0)
6432,tensor(3),tensor(3)
6433,tensor(2),tensor(1)
6434,tensor(3),tensor(3)
6435,tensor(3),tensor(2)
6436,tensor(0),tensor(1)
6437,tensor(0),tensor(0)
6438,tensor(1),tensor(2)
6439,tensor(0),tensor(0)
6440,tensor(2),tensor(2)
6441,tensor(2),tensor(0)
6442,tensor(3),tensor(1)
6443,tensor(3),tensor(0)
6444,tensor(0),tensor(0)
6445,tensor(2),tensor(1)
6446,tensor(4),tensor(4)
6447,tensor(4),tensor(4)
6448,tensor(3),tensor(0)
6449,tensor(3),tensor(1)
6450,tensor(4),tensor(2)
6451,tensor(2),tensor(2)
6452,tensor(2),tensor(1)
6453,tensor(5),tensor(2)
6454,tensor(4),tensor(0)
6455,tensor(2),tensor(2)
6456,tensor(5),tensor(0)
6457,tensor(5),tensor(0)
6458,tensor(3),tensor(0)
6459,tensor(0),tensor(0)
6460,tensor(3),tensor(0)
6461,tensor(2),tensor(3)
6462,tensor(2),tensor(3)
6463,tensor(2),tensor(0)
6464,tensor(5),tensor(1)
6465,tensor(1),tensor(0)
6466,tensor(2),tensor(2)
6467,tensor(2),tensor(2)
6468,tensor(3),tensor(0)
6469,tensor(3),tensor(0)
6470,tensor(3),tensor(2)
6471,tensor(2),tensor(0)
6472,tensor(0),tensor(0)
6473,tensor(3),tensor(3)
6474,tensor(3),tensor(2)
6475,tensor(3),tensor(0)
6476,tensor(3),tensor(1)
6477,tensor(2),tensor(1)
6478,tensor(3),tensor(2)
6479,tensor(3),tensor(2)
6480,tensor(5),tensor(2)
6481,tensor(3),tensor(4)
6482,tensor(0),tensor(4)
6483,tensor(2),tensor(1)
6484,tensor(1),tensor(2)
6485,tensor(4),tensor(2)
6486,tensor(4),tensor(4)
6487,tensor(3),tensor(0)
6488,tensor(4),tensor(3)
6489,tensor(0),tensor(1)
6490,tensor(0),tensor(2)
6491,tensor(4),tensor(4)
6492,tensor(4),tensor(1)
6493,tensor(3),tensor(3)
6494,tensor(2),tensor(0)
6495,tensor(1),tensor(0)
6496,tensor(3),tensor(2)
6497,tensor(5),tensor(1)
6498,tensor(1),tensor(0)
6499,tensor(4),tensor(0)
6500,tensor(5),tensor(2)
6501,tensor(2),tensor(4)
6502,tensor(2),tensor(4)
6503,tensor(5),tensor(1)
6504,tensor(3),tensor(4)
6505,tensor(0),tensor(2)
6506,tensor(2),tensor(1)
6507,tensor(0),tensor(0)
6508,tensor(3),tensor(3)
6509,tensor(0),tensor(0)
6510,tensor(0),tensor(0)
6511,tensor(1),tensor(0)
6512,tensor(2),tensor(0)
6513,tensor(5),tensor(2)
6514,tensor(0),tensor(2)
6515,tensor(3),tensor(4)
6516,tensor(1),tensor(2)
6517,tensor(1),tensor(0)
6518,tensor(0),tensor(0)
6519,tensor(4),tensor(0)
6520,tensor(5),tensor(2)
6521,tensor(3),tensor(2)
6522,tensor(0),tensor(2)
6523,tensor(4),tensor(0)
6524,tensor(5),tensor(2)
6525,tensor(5),tensor(2)
6526,tensor(3),tensor(0)
6527,tensor(3),tensor(2)
6528,tensor(3),tensor(2)
6529,tensor(1),tensor(1)
6530,tensor(5),tensor(2)
6531,tensor(4),tensor(2)
6532,tensor(3),tensor(2)
6533,tensor(2),tensor(2)
6534,tensor(3),tensor(0)
6535,tensor(5),tensor(2)
6536,tensor(3),tensor(0)
6537,tensor(3),tensor(0)
6538,tensor(2),tensor(3)
6539,tensor(2),tensor(0)
6540,tensor(0),tensor(0)
6541,tensor(1),tensor(0)
6542,tensor(3),tensor(0)
6543,tensor(4),tensor(0)
6544,tensor(2),tensor(1)
6545,tensor(3),tensor(4)
6546,tensor(0),tensor(2)
6547,tensor(2),tensor(2)
6548,tensor(2),tensor(0)
6549,tensor(2),tensor(2)
6550,tensor(3),tensor(2)
6551,tensor(1),tensor(1)
6552,tensor(2),tensor(2)
6553,tensor(5),tensor(1)
6554,tensor(3),tensor(0)
6555,tensor(3),tensor(2)
6556,tensor(3),tensor(2)
6557,tensor(0),tensor(4)
6558,tensor(1),tensor(0)
6559,tensor(5),tensor(0)
6560,tensor(1),tensor(0)
6561,tensor(3),tensor(4)
6562,tensor(2),tensor(0)
6563,tensor(3),tensor(2)
6564,tensor(1),tensor(2)
6565,tensor(1),tensor(3)
6566,tensor(4),tensor(2)
6567,tensor(2),tensor(0)
6568,tensor(3),tensor(1)
6569,tensor(1),tensor(1)
6570,tensor(2),tensor(0)
6571,tensor(3),tensor(0)
6572,tensor(3),tensor(0)
6573,tensor(3),tensor(2)
6574,tensor(0),tensor(2)
6575,tensor(5),tensor(1)
6576,tensor(4),tensor(4)
6577,tensor(5),tensor(2)
6578,tensor(3),tensor(0)
6579,tensor(3),tensor(4)
6580,tensor(0),tensor(0)
6581,tensor(4),tensor(1)
6582,tensor(4),tensor(0)
6583,tensor(1),tensor(0)
6584,tensor(4),tensor(0)
6585,tensor(3),tensor(0)
6586,tensor(3),tensor(0)
6587,tensor(5),tensor(0)
6588,tensor(0),tensor(0)
6589,tensor(4),tensor(2)
6590,tensor(1),tensor(0)
6591,tensor(2),tensor(1)
6592,tensor(3),tensor(4)
6593,tensor(3),tensor(0)
6594,tensor(5),tensor(2)
6595,tensor(1),tensor(2)
6596,tensor(2),tensor(0)
6597,tensor(3),tensor(2)
6598,tensor(0),tensor(0)
6599,tensor(3),tensor(4)
6600,tensor(3),tensor(3)
6601,tensor(0),tensor(0)
6602,tensor(4),tensor(0)
6603,tensor(2),tensor(0)
6604,tensor(1),tensor(2)
6605,tensor(3),tensor(0)
6606,tensor(0),tensor(0)
6607,tensor(1),tensor(1)
6608,tensor(1),tensor(0)
6609,tensor(3),tensor(4)
6610,tensor(3),tensor(2)
6611,tensor(3),tensor(2)
6612,tensor(3),tensor(0)
6613,tensor(1),tensor(0)
6614,tensor(1),tensor(0)
6615,tensor(3),tensor(2)
6616,tensor(1),tensor(1)
6617,tensor(0),tensor(0)
6618,tensor(5),tensor(3)
6619,tensor(3),tensor(4)
6620,tensor(2),tensor(1)
6621,tensor(1),tensor(1)
6622,tensor(4),tensor(4)
6623,tensor(3),tensor(2)
6624,tensor(1),tensor(2)
6625,tensor(2),tensor(0)
6626,tensor(0),tensor(2)
6627,tensor(0),tensor(0)
6628,tensor(5),tensor(0)
6629,tensor(4),tensor(0)
6630,tensor(2),tensor(3)
6631,tensor(4),tensor(2)
6632,tensor(0),tensor(0)
6633,tensor(3),tensor(2)
6634,tensor(1),tensor(1)
6635,tensor(0),tensor(0)
6636,tensor(1),tensor(2)
6637,tensor(2),tensor(0)
6638,tensor(3),tensor(1)
6639,tensor(1),tensor(2)
6640,tensor(2),tensor(2)
6641,tensor(2),tensor(0)
6642,tensor(1),tensor(1)
6643,tensor(3),tensor(2)
6644,tensor(0),tensor(0)
6645,tensor(0),tensor(2)
6646,tensor(0),tensor(0)
6647,tensor(5),tensor(2)
6648,tensor(3),tensor(3)
6649,tensor(3),tensor(0)
6650,tensor(1),tensor(0)
6651,tensor(0),tensor(1)
6652,tensor(4),tensor(2)
6653,tensor(2),tensor(1)
6654,tensor(2),tensor(2)
6655,tensor(5),tensor(1)
6656,tensor(3),tensor(0)
6657,tensor(2),tensor(1)
6658,tensor(3),tensor(2)
6659,tensor(0),tensor(0)
6660,tensor(4),tensor(0)
6661,tensor(3),tensor(1)
6662,tensor(4),tensor(3)
6663,tensor(2),tensor(0)
6664,tensor(0),tensor(0)
6665,tensor(2),tensor(3)
6666,tensor(3),tensor(0)
6667,tensor(3),tensor(1)
6668,tensor(5),tensor(5)
6669,tensor(0),tensor(0)
6670,tensor(0),tensor(2)
6671,tensor(1),tensor(0)
6672,tensor(0),tensor(1)
6673,tensor(0),tensor(0)
6674,tensor(2),tensor(2)
6675,tensor(3),tensor(1)
6676,tensor(3),tensor(4)
6677,tensor(3),tensor(1)
6678,tensor(1),tensor(2)
6679,tensor(2),tensor(0)
6680,tensor(3),tensor(0)
6681,tensor(5),tensor(2)
6682,tensor(3),tensor(0)
6683,tensor(4),tensor(0)
6684,tensor(1),tensor(0)
6685,tensor(1),tensor(0)
6686,tensor(1),tensor(2)
6687,tensor(3),tensor(0)
6688,tensor(2),tensor(2)
6689,tensor(3),tensor(2)
6690,tensor(1),tensor(2)
6691,tensor(1),tensor(1)
6692,tensor(5),tensor(5)
6693,tensor(3),tensor(4)
6694,tensor(5),tensor(0)
6695,tensor(4),tensor(2)
6696,tensor(0),tensor(0)
6697,tensor(3),tensor(4)
6698,tensor(4),tensor(0)
6699,tensor(3),tensor(5)
6700,tensor(2),tensor(2)
6701,tensor(4),tensor(2)
6702,tensor(1),tensor(2)
6703,tensor(2),tensor(5)
6704,tensor(3),tensor(3)
6705,tensor(1),tensor(1)
6706,tensor(4),tensor(3)
6707,tensor(1),tensor(2)
6708,tensor(3),tensor(0)
6709,tensor(0),tensor(2)
6710,tensor(1),tensor(1)
6711,tensor(5),tensor(2)
6712,tensor(3),tensor(1)
6713,tensor(4),tensor(0)
6714,tensor(3),tensor(0)
6715,tensor(3),tensor(1)
6716,tensor(1),tensor(4)
6717,tensor(2),tensor(2)
6718,tensor(0),tensor(1)
6719,tensor(3),tensor(2)
6720,tensor(1),tensor(1)
6721,tensor(0),tensor(0)
6722,tensor(4),tensor(0)
6723,tensor(5),tensor(0)
6724,tensor(0),tensor(2)
6725,tensor(3),tensor(2)
6726,tensor(2),tensor(0)
6727,tensor(0),tensor(0)
6728,tensor(3),tensor(0)
6729,tensor(2),tensor(0)
6730,tensor(1),tensor(2)
6731,tensor(2),tensor(3)
6732,tensor(3),tensor(2)
6733,tensor(4),tensor(4)
6734,tensor(1),tensor(0)
6735,tensor(3),tensor(2)
6736,tensor(3),tensor(2)
6737,tensor(3),tensor(2)
6738,tensor(3),tensor(0)
6739,tensor(2),tensor(2)
6740,tensor(2),tensor(0)
6741,tensor(1),tensor(3)
6742,tensor(0),tensor(0)
6743,tensor(4),tensor(2)
6744,tensor(2),tensor(2)
6745,tensor(2),tensor(0)
6746,tensor(0),tensor(0)
6747,tensor(4),tensor(4)
6748,tensor(3),tensor(1)
6749,tensor(1),tensor(2)
6750,tensor(1),tensor(0)
6751,tensor(1),tensor(1)
6752,tensor(3),tensor(2)
6753,tensor(3),tensor(2)
6754,tensor(4),tensor(2)
6755,tensor(1),tensor(0)
6756,tensor(0),tensor(0)
6757,tensor(1),tensor(0)
6758,tensor(4),tensor(2)
6759,tensor(4),tensor(0)
6760,tensor(3),tensor(0)
6761,tensor(1),tensor(2)
6762,tensor(3),tensor(2)
6763,tensor(4),tensor(1)
6764,tensor(1),tensor(0)
6765,tensor(3),tensor(2)
6766,tensor(3),tensor(1)
6767,tensor(3),tensor(1)
6768,tensor(3),tensor(0)
6769,tensor(3),tensor(2)
6770,tensor(3),tensor(0)
6771,tensor(2),tensor(4)
6772,tensor(1),tensor(1)
6773,tensor(0),tensor(0)
6774,tensor(1),tensor(3)
6775,tensor(0),tensor(2)
6776,tensor(3),tensor(1)
6777,tensor(0),tensor(0)
6778,tensor(1),tensor(0)
6779,tensor(2),tensor(2)
6780,tensor(3),tensor(2)
6781,tensor(3),tensor(2)
6782,tensor(2),tensor(0)
6783,tensor(1),tensor(0)
6784,tensor(2),tensor(2)
6785,tensor(1),tensor(1)
6786,tensor(2),tensor(2)
6787,tensor(0),tensor(0)
6788,tensor(3),tensor(4)
6789,tensor(4),tensor(1)
6790,tensor(3),tensor(0)
6791,tensor(3),tensor(0)
6792,tensor(3),tensor(1)
6793,tensor(4),tensor(4)
6794,tensor(1),tensor(2)
6795,tensor(0),tensor(1)
6796,tensor(2),tensor(2)
6797,tensor(0),tensor(2)
6798,tensor(1),tensor(0)
6799,tensor(3),tensor(2)
6800,tensor(3),tensor(2)
6801,tensor(2),tensor(1)
6802,tensor(3),tensor(1)
6803,tensor(0),tensor(0)
6804,tensor(2),tensor(2)
6805,tensor(2),tensor(1)
6806,tensor(1),tensor(1)
6807,tensor(5),tensor(2)
6808,tensor(2),tensor(1)
6809,tensor(1),tensor(0)
6810,tensor(2),tensor(1)
6811,tensor(0),tensor(4)
6812,tensor(1),tensor(0)
6813,tensor(5),tensor(2)
6814,tensor(5),tensor(1)
6815,tensor(0),tensor(1)
6816,tensor(0),tensor(0)
6817,tensor(2),tensor(3)
6818,tensor(2),tensor(0)
6819,tensor(2),tensor(0)
6820,tensor(3),tensor(0)
6821,tensor(4),tensor(0)
6822,tensor(4),tensor(2)
6823,tensor(3),tensor(2)
6824,tensor(3),tensor(2)
6825,tensor(3),tensor(2)
6826,tensor(1),tensor(1)
6827,tensor(3),tensor(0)
6828,tensor(0),tensor(0)
6829,tensor(1),tensor(2)
6830,tensor(2),tensor(2)
6831,tensor(3),tensor(3)
6832,tensor(3),tensor(0)
6833,tensor(2),tensor(1)
6834,tensor(5),tensor(2)
6835,tensor(5),tensor(5)
6836,tensor(4),tensor(0)
6837,tensor(1),tensor(2)
6838,tensor(3),tensor(0)
6839,tensor(4),tensor(2)
6840,tensor(3),tensor(2)
6841,tensor(5),tensor(0)
6842,tensor(5),tensor(0)
6843,tensor(2),tensor(2)
6844,tensor(1),tensor(0)
6845,tensor(3),tensor(2)
6846,tensor(1),tensor(1)
6847,tensor(2),tensor(4)
6848,tensor(2),tensor(4)
6849,tensor(2),tensor(2)
6850,tensor(4),tensor(0)
6851,tensor(3),tensor(2)
6852,tensor(0),tensor(4)
6853,tensor(0),tensor(0)
6854,tensor(1),tensor(1)
6855,tensor(3),tensor(1)
6856,tensor(3),tensor(5)
6857,tensor(4),tensor(4)
6858,tensor(0),tensor(0)
6859,tensor(0),tensor(0)
6860,tensor(5),tensor(0)
6861,tensor(3),tensor(0)
6862,tensor(1),tensor(1)
6863,tensor(3),tensor(0)
6864,tensor(4),tensor(2)
6865,tensor(2),tensor(0)
6866,tensor(3),tensor(2)
6867,tensor(3),tensor(4)
6868,tensor(3),tensor(2)
6869,tensor(1),tensor(0)
6870,tensor(2),tensor(1)
6871,tensor(2),tensor(1)
6872,tensor(0),tensor(2)
6873,tensor(0),tensor(0)
6874,tensor(1),tensor(3)
6875,tensor(4),tensor(2)
6876,tensor(3),tensor(0)
6877,tensor(2),tensor(2)
6878,tensor(0),tensor(1)
6879,tensor(3),tensor(2)
6880,tensor(3),tensor(4)
6881,tensor(2),tensor(0)
6882,tensor(4),tensor(2)
6883,tensor(3),tensor(2)
6884,tensor(5),tensor(3)
6885,tensor(1),tensor(4)
6886,tensor(0),tensor(0)
6887,tensor(3),tensor(3)
6888,tensor(3),tensor(0)
6889,tensor(3),tensor(0)
6890,tensor(5),tensor(0)
6891,tensor(4),tensor(4)
6892,tensor(2),tensor(2)
6893,tensor(0),tensor(2)
6894,tensor(1),tensor(0)
6895,tensor(4),tensor(2)
6896,tensor(3),tensor(2)
6897,tensor(4),tensor(1)
6898,tensor(2),tensor(2)
6899,tensor(0),tensor(0)
6900,tensor(3),tensor(0)
6901,tensor(4),tensor(0)
6902,tensor(1),tensor(0)
6903,tensor(4),tensor(1)
6904,tensor(2),tensor(2)
6905,tensor(2),tensor(2)
6906,tensor(0),tensor(0)
6907,tensor(2),tensor(1)
6908,tensor(4),tensor(0)
6909,tensor(0),tensor(0)
6910,tensor(0),tensor(0)
6911,tensor(3),tensor(1)
6912,tensor(2),tensor(2)
6913,tensor(2),tensor(1)
6914,tensor(4),tensor(2)
6915,tensor(2),tensor(2)
6916,tensor(3),tensor(4)
6917,tensor(2),tensor(2)
6918,tensor(3),tensor(0)
6919,tensor(1),tensor(1)
6920,tensor(3),tensor(2)
6921,tensor(1),tensor(1)
6922,tensor(2),tensor(2)
6923,tensor(5),tensor(3)
6924,tensor(5),tensor(5)
6925,tensor(1),tensor(0)
6926,tensor(1),tensor(2)
6927,tensor(3),tensor(2)
6928,tensor(3),tensor(1)
6929,tensor(5),tensor(0)
6930,tensor(4),tensor(4)
6931,tensor(0),tensor(4)
6932,tensor(2),tensor(0)
6933,tensor(3),tensor(0)
6934,tensor(0),tensor(2)
6935,tensor(2),tensor(0)
6936,tensor(0),tensor(4)
6937,tensor(3),tensor(4)
6938,tensor(0),tensor(1)
6939,tensor(4),tensor(0)
6940,tensor(0),tensor(0)
6941,tensor(0),tensor(2)
6942,tensor(3),tensor(2)
6943,tensor(1),tensor(1)
6944,tensor(0),tensor(0)
6945,tensor(0),tensor(0)
6946,tensor(3),tensor(3)
6947,tensor(1),tensor(0)
6948,tensor(0),tensor(1)
6949,tensor(3),tensor(0)
6950,tensor(1),tensor(1)
6951,tensor(2),tensor(2)
6952,tensor(2),tensor(3)
6953,tensor(3),tensor(2)
6954,tensor(3),tensor(0)
6955,tensor(3),tensor(2)
6956,tensor(3),tensor(2)
6957,tensor(3),tensor(2)
6958,tensor(4),tensor(2)
6959,tensor(1),tensor(0)
6960,tensor(3),tensor(0)
6961,tensor(0),tensor(2)
6962,tensor(3),tensor(0)
6963,tensor(3),tensor(3)
6964,tensor(5),tensor(1)
6965,tensor(3),tensor(0)
6966,tensor(1),tensor(2)
6967,tensor(2),tensor(5)
6968,tensor(2),tensor(0)
6969,tensor(4),tensor(0)
6970,tensor(1),tensor(2)
6971,tensor(4),tensor(0)
6972,tensor(2),tensor(2)
6973,tensor(3),tensor(0)
6974,tensor(5),tensor(2)
6975,tensor(5),tensor(0)
6976,tensor(2),tensor(0)
6977,tensor(0),tensor(0)
6978,tensor(1),tensor(1)
6979,tensor(3),tensor(2)
6980,tensor(2),tensor(2)
6981,tensor(0),tensor(0)
6982,tensor(3),tensor(0)
6983,tensor(5),tensor(2)
6984,tensor(2),tensor(2)
6985,tensor(2),tensor(2)
6986,tensor(3),tensor(0)
6987,tensor(3),tensor(4)
6988,tensor(3),tensor(0)
6989,tensor(3),tensor(0)
6990,tensor(2),tensor(0)
6991,tensor(2),tensor(0)
6992,tensor(2),tensor(2)
6993,tensor(3),tensor(2)
6994,tensor(3),tensor(2)
6995,tensor(1),tensor(1)
6996,tensor(0),tensor(0)
6997,tensor(3),tensor(0)
6998,tensor(0),tensor(0)
6999,tensor(3),tensor(5)
7000,tensor(3),tensor(3)
7001,tensor(0),tensor(0)
7002,tensor(4),tensor(3)
7003,tensor(4),tensor(0)
7004,tensor(4),tensor(0)
7005,tensor(3),tensor(2)
7006,tensor(0),tensor(3)
7007,tensor(3),tensor(0)
7008,tensor(2),tensor(0)
7009,tensor(0),tensor(2)
7010,tensor(2),tensor(2)
7011,tensor(3),tensor(4)
7012,tensor(3),tensor(2)
7013,tensor(3),tensor(4)
7014,tensor(0),tensor(0)
7015,tensor(2),tensor(0)
7016,tensor(0),tensor(2)
7017,tensor(1),tensor(0)
7018,tensor(1),tensor(4)
7019,tensor(3),tensor(1)
7020,tensor(3),tensor(2)
7021,tensor(0),tensor(0)
7022,tensor(0),tensor(1)
7023,tensor(2),tensor(1)
7024,tensor(2),tensor(0)
7025,tensor(5),tensor(2)
7026,tensor(2),tensor(0)
7027,tensor(3),tensor(0)
7028,tensor(3),tensor(1)
7029,tensor(1),tensor(0)
7030,tensor(3),tensor(0)
7031,tensor(2),tensor(2)
7032,tensor(3),tensor(1)
7033,tensor(2),tensor(0)
7034,tensor(3),tensor(2)
7035,tensor(3),tensor(0)
7036,tensor(2),tensor(3)
7037,tensor(2),tensor(0)
7038,tensor(1),tensor(2)
7039,tensor(3),tensor(4)
7040,tensor(3),tensor(0)
7041,tensor(3),tensor(0)
7042,tensor(4),tensor(4)
7043,tensor(4),tensor(2)
7044,tensor(3),tensor(4)
7045,tensor(5),tensor(1)
7046,tensor(0),tensor(3)
7047,tensor(3),tensor(2)
7048,tensor(3),tensor(0)
7049,tensor(4),tensor(2)
7050,tensor(3),tensor(2)
7051,tensor(4),tensor(2)
7052,tensor(0),tensor(0)
7053,tensor(2),tensor(2)
7054,tensor(0),tensor(0)
7055,tensor(3),tensor(0)
7056,tensor(2),tensor(2)
7057,tensor(3),tensor(2)
7058,tensor(3),tensor(2)
7059,tensor(2),tensor(0)
7060,tensor(3),tensor(0)
7061,tensor(0),tensor(0)
7062,tensor(3),tensor(4)
7063,tensor(3),tensor(0)
7064,tensor(5),tensor(0)
7065,tensor(5),tensor(2)
7066,tensor(3),tensor(0)
7067,tensor(0),tensor(0)
7068,tensor(0),tensor(0)
7069,tensor(4),tensor(0)
7070,tensor(3),tensor(1)
7071,tensor(5),tensor(2)
7072,tensor(1),tensor(0)
7073,tensor(4),tensor(1)
7074,tensor(4),tensor(2)
7075,tensor(2),tensor(2)
7076,tensor(2),tensor(0)
7077,tensor(1),tensor(0)
7078,tensor(2),tensor(0)
7079,tensor(0),tensor(2)
7080,tensor(3),tensor(2)
7081,tensor(0),tensor(1)
7082,tensor(3),tensor(0)
7083,tensor(2),tensor(0)
7084,tensor(4),tensor(4)
7085,tensor(3),tensor(2)
7086,tensor(4),tensor(0)
7087,tensor(0),tensor(0)
7088,tensor(4),tensor(2)
7089,tensor(3),tensor(0)
7090,tensor(3),tensor(0)
7091,tensor(2),tensor(4)
7092,tensor(4),tensor(4)
7093,tensor(0),tensor(1)
7094,tensor(4),tensor(0)
7095,tensor(3),tensor(0)
7096,tensor(5),tensor(2)
7097,tensor(4),tensor(5)
7098,tensor(0),tensor(0)
7099,tensor(3),tensor(0)
7100,tensor(4),tensor(2)
7101,tensor(0),tensor(2)
7102,tensor(1),tensor(1)
7103,tensor(0),tensor(0)
7104,tensor(2),tensor(1)
7105,tensor(1),tensor(0)
7106,tensor(1),tensor(1)
7107,tensor(1),tensor(2)
7108,tensor(1),tensor(0)
7109,tensor(2),tensor(2)
7110,tensor(2),tensor(2)
7111,tensor(3),tensor(2)
7112,tensor(2),tensor(1)
7113,tensor(4),tensor(2)
7114,tensor(1),tensor(1)
7115,tensor(3),tensor(1)
7116,tensor(4),tensor(0)
7117,tensor(0),tensor(0)
7118,tensor(0),tensor(0)
7119,tensor(3),tensor(4)
7120,tensor(5),tensor(2)
7121,tensor(5),tensor(0)
7122,tensor(4),tensor(1)
7123,tensor(3),tensor(0)
7124,tensor(2),tensor(2)
7125,tensor(5),tensor(0)
7126,tensor(3),tensor(0)
7127,tensor(0),tensor(3)
7128,tensor(0),tensor(0)
7129,tensor(3),tensor(0)
